File_name	Sample_ID	Program	Sub-program	Lab	Species	Modality	Technique	Subspecimen_type	Data_type	File_type	Access	Checksum	Anatomical_site	Counts_pipeline	Read_aligner	Genome_build	Gene_set_release	BCDC_Project	BCDC_collection	CA_usage	CA_IC_id	CA_donor	CA_tissue_provider	Contact_email	Aspera_user	Aspera_dir	Validated_nemo_dir	component_identifier	Nemo_checksum	Nemo_file_name	Released_URL	Identifier
NW_TX0022-14_S01_L003_R2_001.fastq.gz	L8TX_191105_01_B09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	c9de2b7313eed574ace248f37402e343	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-d5fb7u6	c9de2b7313eed574ace248f37402e343	NW_TX0022-14_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-14_S01_L003-001.fastq.tar	nemo:seq-5iu37ur
NW_TX0038-7_S01_L003_R2_001.fastq.gz	L8TX_200306_01_A12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b1d06503c03b5dd1fd0287a4b56a3a93	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ikns12t	b1d06503c03b5dd1fd0287a4b56a3a93	NW_TX0038-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-7_S01_L003-001.fastq.tar	nemo:seq-meok6q0
NW_TX0038-12_S01_L003_R2_001.fastq.gz	L8TX_200306_01_E12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b1743cafc9c1f09f5b18ce8bb10e6b06	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-d2tcm3n	b1743cafc9c1f09f5b18ce8bb10e6b06	NW_TX0038-12_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-12_S01_L003-001.fastq.tar	nemo:seq-vcqgg1e
NW_TX0038-11_S01_L003_R2_001.fastq.gz	L8TX_200306_01_D12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	2fcc7abf28711b8c80e1d2de14b01645	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-duejb2j	2fcc7abf28711b8c80e1d2de14b01645	NW_TX0038-11_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-11_S01_L003-001.fastq.tar	nemo:seq-smr2ava
NW_TX0038-8_S01_L003_R2_001.fastq.gz	L8TX_200306_01_B12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f462af6096049a3e74d485fd1a664a47	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-05ybco7	f462af6096049a3e74d485fd1a664a47	NW_TX0038-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-8_S01_L003-001.fastq.tar	nemo:seq-pfjow71
NW_TX0033-8_S01_L003_R2_001.fastq.gz	L8TX_200213_01_E05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0af2c419ad1636ff33f4e028ede0be32	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-h1ttyes	0af2c419ad1636ff33f4e028ede0be32	NW_TX0033-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-8_S01_L003-001.fastq.tar	nemo:seq-24c6ews
NW_TX0033-7_S01_L003_R2_001.fastq.gz	L8TX_200213_01_D05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	3e7e6e30374a74e85be6bc0352c62e59	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-zun6oh3	3e7e6e30374a74e85be6bc0352c62e59	NW_TX0033-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-7_S01_L003-001.fastq.tar	nemo:seq-i2wrs1c
SM-K6L22-1_S01_L003_R2_001.fastq.gz	L8TX_200716_01_D07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b1cea0881fac12ac1779d135c15efcf0	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-k7y1245	b1cea0881fac12ac1779d135c15efcf0	SM-K6L22-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-1_S01_L003-001.fastq.tar	nemo:seq-6ak4t94
SM-K6L22-2_S01_L003_R2_001.fastq.gz	L8TX_200716_01_E07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	667e64c32aeb47fb44c42c833d935b8f	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-3c4vx56	667e64c32aeb47fb44c42c833d935b8f	SM-K6L22-2_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-2_S01_L003-001.fastq.tar	nemo:seq-23nqfec
SM-K6L23-6_S01_L003_R2_001.fastq.gz	L8TX_200709_01_F03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	37adbee18614902f7fdd7eba3a34d6f7	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-mgrpw4b	37adbee18614902f7fdd7eba3a34d6f7	SM-K6L23-6_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-6_S01_L003-001.fastq.tar	nemo:seq-19mevi0
SM-K6L23-7_S01_L003_R2_001.fastq.gz	L8TX_200709_01_G03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f9b451bf623bd88f9d103f3bf76cc0bb	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-wogprdw	f9b451bf623bd88f9d103f3bf76cc0bb	SM-K6L23-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-7_S01_L003-001.fastq.tar	nemo:seq-j9siyw5
NW_TX0031-10_S01_L003_R2_001.fastq.gz	L8TX_200130_01_E01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0206cf0266a0ca67c7b661d14f526e2a	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-t1j9jmc	0206cf0266a0ca67c7b661d14f526e2a	NW_TX0031-10_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0031-10_S01_L003-001.fastq.tar	nemo:seq-zod69s6
NW_TX0032-1_S01_L003_R2_001.fastq.gz	L8TX_200130_01_A02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	84dc6db106880b753e4f2fe7cb338859	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-cox4x51	84dc6db106880b753e4f2fe7cb338859	NW_TX0032-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0032-1_S01_L003-001.fastq.tar	nemo:seq-87q1btp
NW_TX0033-1_S01_L003_R2_001.fastq.gz	L8TX_200213_01_G05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	028bc694e297cb5809cac6c9855e3672	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-gnb1xgn	028bc694e297cb5809cac6c9855e3672	NW_TX0033-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-1_S01_L003-001.fastq.tar	nemo:seq-bci0fz0
NW_TX0033-2_S01_L003_R2_001.fastq.gz	L8TX_200213_01_B05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	3ed0cac52d2d5527e8b098ffec861213	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-46s28kd	3ed0cac52d2d5527e8b098ffec861213	NW_TX0033-2_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-2_S01_L003-001.fastq.tar	nemo:seq-2m43aza
NW_TX0024-8_S01_L003_R2_001.fastq.gz	L8TX_191126_01_G01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	cae7783b1475f7d1aa92f53135ce449a	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-298f275	cae7783b1475f7d1aa92f53135ce449a	NW_TX0024-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-8_S01_L003-001.fastq.tar	nemo:seq-n7r9bk2
NW_TX0024-9_S01_L003_R2_001.fastq.gz	L8TX_191126_01_H01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	73ef8a6df454a93d96ff4d69f859a387	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-h5gu5iz	73ef8a6df454a93d96ff4d69f859a387	NW_TX0024-9_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-9_S01_L003-001.fastq.tar	nemo:seq-i4x784g
NW_TX0024-12_S01_L003_R2_001.fastq.gz	L8TX_191126_02_G02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	edf23047abe87e29e16b0fb74dcf0f01	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-zpeio8w	edf23047abe87e29e16b0fb74dcf0f01	NW_TX0024-12_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-12_S01_L003-001.fastq.tar	nemo:seq-4rgy4x4
NW_TX0024-13_S01_L003_R2_001.fastq.gz	L8TX_191126_02_H02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	751ef22d3813d514983b5d7912ce8f64	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0nfpz36	751ef22d3813d514983b5d7912ce8f64	NW_TX0024-13_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-13_S01_L003-001.fastq.tar	nemo:seq-ej7u3df
NW_TX0035-8_S01_L003_R2_001.fastq.gz	L8TX_200220_01_C08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	eed61d989cb79a56db69ee78b49c6a61	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-pdpjy00	eed61d989cb79a56db69ee78b49c6a61	NW_TX0035-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-8_S01_L003-001.fastq.tar	nemo:seq-aih1uy7
NW_TX0035-9_S01_L003_R2_001.fastq.gz	L8TX_200220_01_D08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	94bac263fac09cdda12b5bdd6cda1b17	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-s43maf2	94bac263fac09cdda12b5bdd6cda1b17	NW_TX0035-9_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-9_S01_L003-001.fastq.tar	nemo:seq-uxnad7y
NW_TX0035-10_S01_L003_R2_001.fastq.gz	L8TX_200220_01_E07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	c3471a58a3643d0d0ed399338eb1bf25	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-b5jt2bo	c3471a58a3643d0d0ed399338eb1bf25	NW_TX0035-10_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-10_S01_L003-001.fastq.tar	nemo:seq-g5zkcgw
NW_TX0035-11_S01_L003_R2_001.fastq.gz	L8TX_200220_01_E08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8b1b4252b786f80bf648b4675a705ff5	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-qi1d71d	8b1b4252b786f80bf648b4675a705ff5	NW_TX0035-11_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-11_S01_L003-001.fastq.tar	nemo:seq-46115ah
NW_TX0033-11_S01_L003_R2_001.fastq.gz	L8TX_200213_01_F05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b23c30e94f6a4914a985939d5da059ae	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-uk6azsx	b23c30e94f6a4914a985939d5da059ae	NW_TX0033-11_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-11_S01_L003-001.fastq.tar	nemo:seq-jhs27tx
NW_TX0033-12_S01_L003_R2_001.fastq.gz	L8TX_200213_01_A07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	15723aaac8af614d6b3f20b5d9af72ce	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-6zamxfd	15723aaac8af614d6b3f20b5d9af72ce	NW_TX0033-12_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-12_S01_L003-001.fastq.tar	nemo:seq-fwr8awn
NW_TX0033-13_S01_L003_R2_001.fastq.gz	L8TX_200213_01_D06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b438eb27d67bffd51be5ed3fc24b4818	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7js943w	b438eb27d67bffd51be5ed3fc24b4818	NW_TX0033-13_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-13_S01_L003-001.fastq.tar	nemo:seq-s52aui1
NW_TX0033-14_S01_L003_R2_001.fastq.gz	L8TX_200213_01_B07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	581d3327e33e6efb4ec53a1d207d56e0	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-48agmks	581d3327e33e6efb4ec53a1d207d56e0	NW_TX0033-14_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-14_S01_L003-001.fastq.tar	nemo:seq-uepz4zm
NW_TX0038-2_S01_L003_R2_001.fastq.gz	L8TX_200310_01_D01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	47a57ee48dedb43f4cec8d5719cef98c	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-57mwu53	47a57ee48dedb43f4cec8d5719cef98c	NW_TX0038-2_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-2_S01_L003-001.fastq.tar	nemo:seq-ydcmznq
NW_TX0038-1_S01_L003_R2_001.fastq.gz	L8TX_200310_01_C01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	29b469fe1fcaf24fdd37898c4bbe7a37	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-5cu0zep	29b469fe1fcaf24fdd37898c4bbe7a37	NW_TX0038-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-1_S01_L003-001.fastq.tar	nemo:seq-rf91viy
NW_TX0039-6_S01_L003_R2_001.fastq.gz	L8TX_200227_01_E09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	aa0d1c5bd598635d5c446cd381a5e2d3	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-6nszwuf	aa0d1c5bd598635d5c446cd381a5e2d3	NW_TX0039-6_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-6_S01_L003-001.fastq.tar	nemo:seq-t9sjibs
NW_TX0039-9_S01_L003_R2_001.fastq.gz	L8TX_200227_01_H09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	5f1300e2a836f708651e5d3ce228cf07	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-9rgvwst	5f1300e2a836f708651e5d3ce228cf07	NW_TX0039-9_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-9_S01_L003-001.fastq.tar	nemo:seq-uethsd2
NW_TX0033-3_S01_L003_R2_001.fastq.gz	L8TX_200213_01_H05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f2ec90b6524c742f2fe5d8c7d7347a8b	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-5mj546v	f2ec90b6524c742f2fe5d8c7d7347a8b	NW_TX0033-3_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-3_S01_L003-001.fastq.tar	nemo:seq-zk6im4b
